,regionName,year,estL,est,estU,wpp_lb,estNL,estN,estNU
36,Asia,2014,0.152708153,0.169209804,0.190994178,78028428,11915577.1,13203175,14902975.5
37,Asia,2015,0.153163062,0.169901428,0.19206603,76484148,11714546.33,12994766,14690006.65
38,Asia,2016,0.150866699,0.167477281,0.189649445,77036419,11622230.25,12901850,14609914.1
39,Asia,2017,0.148634241,0.165512167,0.188017788,76309695,11342233.63,12630183,14347580.05
40,Asia,2018,0.151389702,0.169075219,0.192767475,73132237,11071467.6,12364849,14097516.68
41,Asia,2019,0.150804123,0.168981118,0.193537769,71465612,10777308.95,12076339,13831295.08
42,Asia,2020,0.152679699,0.171814948,0.197591109,68554792,10466925.03,11778738,13545817.38
43,Europe,2000,0.068896173,0.071739119,0.07521404,7290123,502261.575,522987,548319.6
44,Europe,2001,0.068868556,0.071655701,0.075063609,7241936,498741.675,518926,543605.85
45,Europe,2002,0.068824198,0.071554544,0.074869199,7295218,502087.525,522006,546187.125
46,Europe,2003,0.068809145,0.071438221,0.074576935,7409437,509837.025,529317,552573.1
47,Europe,2004,0.068798666,0.071280527,0.074228887,7521886,517495.725,536164,558341.225
48,Europe,2005,0.068866188,0.07115482,0.073870755,7528724,518474.525,535705,556152.525
49,Europe,2006,0.068846354,0.070994312,0.073512333,7664769,527691.4,544155,563455.05
50,Europe,2007,0.06885062,0.070903648,0.073282114,7847946,540335.95,556448,575114.075
51,Europe,2008,0.069005887,0.070952159,0.073176221,8129055,560952.65,576774,594853.525
52,Europe,2009,0.069135995,0.070991232,0.073108473,8167741,564684.9,579838,597131.075
53,Europe,2010,0.06927927,0.071038572,0.073016646,8187369,567214.95,581619,597814.225
54,Europe,2011,0.069392177,0.071059945,0.072956101,8099556,562045.825,575554,590912.025
55,Europe,2012,0.06944651,0.071053308,0.072856026,8144955,565638.7,578726,593409.05
56,Europe,2013,0.069448713,0.070991185,0.072715345,8004698,555915.975,568263,582064.375
57,Europe,2014,0.069479744,0.07096647,0.072608588,8036570,558378.825,570327,583524
58,Europe,2015,0.069321271,0.070776156,0.072359912,7976627,552949.925,564555,577188.025
59,Europe,2016,0.069230968,0.07063419,0.072163451,7924137,548595.675,559715,571833.075
60,Europe,2017,0.069124217,0.070461843,0.071918811,7591882,524782.9,534938,545999.125
61,Europe,2018,0.068925753,0.070285139,0.071763816,7350487,506637.85,516630,527499
62,Europe,2019,0.068759471,0.070144107,0.071652512,7085000,487160.85,496971,507658.05
63,Europe,2020,0.068602001,0.070055445,0.071654385,6916022,474452.95,484505,495563.3
64,Global,2000,0.154933414,0.16568994,0.178869385,133504623,20684327.08,22120373,23879889.83
65,Global,2001,0.155605784,0.166229841,0.179365228,133389462,20756171.85,22173309,23925431.3
66,Global,2002,0.154982534,0.165452548,0.178492152,133549874,20697897.95,22096167,23837604.38
67,Global,2003,0.15400899,0.16429444,0.177174849,133850890,20614240.38,21990957,23715011.18
68,Global,2004,0.152585936,0.162645707,0.175360889,134782654,20565937.35,21921820,23635606.03
69,Global,2005,0.150986157,0.160839556,0.173415445,135358158,20437208.08,21770946,23473195.25
70,Global,2006,0.149221484,0.158875133,0.17129459,136472931,20364693.3,21682155,23377074.75
71,Global,2007,0.147502148,0.157097894,0.169577334,138128198,20374205.93,21699649,23423411.55
72,Global,2008,0.14594137,0.15538529,0.16770127,139736084,20393275.48,21712932,23433918.73
73,Global,2009,0.144756654,0.154212737,0.166603677,140784577,20379504.28,21710775,23455228.2
74,Global,2010,0.143671838,0.153210367,0.165712869,141227088,20290355.35,21637454,23403146
75,Global,2011,0.1425098,0.152135806,0.164736244,141711801,20195320.38,21559439,23345069.8
76,Global,2012,0.140368316,0.150010297,0.162573797,143747006,20177525.13,21563531,23369496.63
77,Global,2013,0.139956796,0.149692176,0.162413601,142976771,20010570.75,21402504,23221372.28
78,Global,2014,0.13794957,0.147607306,0.160305389,143230932,19758645.53,21141932,22960690.23
79,Global,2015,0.137801921,0.14756105,0.160358616,142172491,19591642.33,20979122,22798583.83
80,Global,2016,0.136468025,0.146215251,0.158985806,142813023,19489411.13,20881442,22705243.58
81,Global,2017,0.135242689,0.145056195,0.158004139,142218173,19233968.2,20629627,22471059.95
82,Global,2018,0.136341764,0.146457713,0.159790373,139242711,18984596.85,20393169,22249644.68
83,Global,2019,0.135894042,0.146201805,0.159861243,137605292,18699739.3,20118142,21997753.05
84,Global,2020,0.13658712,0.147171562,0.161292337,134767014,18407438.3,19833872,21736886.58
85,Latin America and the Caribbean,2000,0.090154095,0.093006443,0.096459731,11511181,1037780.1,1070614,1110365.425
86,Latin America and the Caribbean,2001,0.090624732,0.093411082,0.096763762,11401463,1033254.525,1065023,1103248.45
87,Latin America and the Caribbean,2002,0.091036355,0.09377273,0.097044471,11276626,1026582.925,1057440,1094334.2
88,Latin America and the Caribbean,2003,0.091415566,0.094104928,0.09734332,11132467,1017680.775,1047620,1083671.3
89,Latin America and the Caribbean,2004,0.091599944,0.094240724,0.097418705,11093548,1016168.375,1045464,1080719.075
90,Latin America and the Caribbean,2005,0.091629331,0.094270701,0.097448158,11047197,1012247.275,1041427,1076529
91,Latin America and the Caribbean,2006,0.091673704,0.094342434,0.09752016,10957964,1004557.15,1033801,1068622.4
92,Latin America and the Caribbean,2007,0.091712626,0.094397821,0.097620968,10880802,997906.925,1027124,1062194.425
93,Latin America and the Caribbean,2008,0.091726381,0.094486301,0.097772448,10824257,992869.925,1022744,1058314.1
94,Latin America and the Caribbean,2009,0.091741845,0.094569797,0.097942243,10815673,992249.8,1022836,1059311.275
95,Latin America and the Caribbean,2010,0.091719924,0.094651739,0.098112354,10790610,989713.925,1021350,1058692.15
96,Latin America and the Caribbean,2011,0.091706608,0.094750144,0.098320114,10790105,989523.925,1022364,1060884.35
97,Latin America and the Caribbean,2012,0.091732873,0.094902606,0.098617073,10717124,983112.575,1017083,1056891.4
98,Latin America and the Caribbean,2013,0.091698028,0.094998334,0.098878509,10661208,977611.75,1012797,1054164.35
99,Latin America and the Caribbean,2014,0.091721701,0.095105079,0.099101771,10635678,975522.475,1011507,1054014.525
100,Latin America and the Caribbean,2015,0.09180318,0.095259073,0.099376444,10575717,970884.45,1007433,1050977.15
101,Latin America and the Caribbean,2016,0.092027354,0.095606235,0.099940661,10365893,953945.7,991044,1035974.2
102,Latin America and the Caribbean,2017,0.092060509,0.095765907,0.100259139,10320416,950102.75,988344,1034716.025
103,Latin America and the Caribbean,2018,0.092143809,0.09594847,0.100599499,10218610,941581.65,980460,1027987.05
104,Latin America and the Caribbean,2019,0.092261231,0.096117273,0.100859559,9990119,921700.675,960223,1007599
105,Latin America and the Caribbean,2020,0.092275825,0.096323254,0.10127087,9804756,904741.95,944426,992936.175
106,Northern America,2000,0.075278683,0.07692605,0.078616141,4398003,331075.875,338321,345754.025
107,Northern America,2001,0.075569617,0.077094714,0.07866099,4374165,330553.975,337225,344076.15
108,Northern America,2002,0.07592418,0.077342257,0.078797869,4369332,331737.95,337934,344294.05
109,Northern America,2003,0.076273893,0.077586501,0.078930332,4433181,338135.975,343955,349912.45
110,Northern America,2004,0.076628035,0.077845865,0.07909353,4458811,341669.925,347100,352663.1
111,Northern America,2005,0.076958001,0.078086769,0.079232183,4501454,346422.9,351504,356660.025
112,Northern America,2006,0.077336467,0.07838511,0.079456882,4624118,357612.95,362462,367418
113,Northern America,2007,0.077681741,0.078663985,0.079659064,4688270,364192.975,368798,373463.2
114,Northern America,2008,0.078024908,0.078959507,0.079894741,4637339,361827.95,366162,370499
115,Northern America,2009,0.078367296,0.079274442,0.080170542,4526339,354716.95,358823,362879.05
116,Northern America,2010,0.078623922,0.079522676,0.080408276,4409497,346691.95,350655,354560.05
117,Northern America,2011,0.078818809,0.079725878,0.080621698,4360253,343669.95,347625,351531
118,Northern America,2012,0.078954925,0.079881174,0.08080306,4360652,344294.95,348334,352354.025
119,Northern America,2013,0.079056626,0.080038329,0.081005989,4342457,343300,347563,351765.025
120,Northern America,2014,0.079134334,0.080174487,0.081217121,4382217,346783.825,351342,355911.05
121,Northern America,2015,0.079186895,0.080317878,0.081448386,4367085,345815.9,350755,355692.025
122,Northern America,2016,0.079220694,0.080439647,0.08166852,4326747,342767.9,348042,353359.025
123,Northern America,2017,0.079198698,0.080516952,0.081858071,4243566,336084.9,341679,347370.125
124,Northern America,2018,0.079256419,0.080689834,0.082146974,4170513,330539.925,336518,342595.025
125,Northern America,2019,0.079363647,0.080914552,0.082496512,4120223,326995.925,333386,339904.025
126,Northern America,2020,0.079438572,0.081114408,0.082810772,4040996,321010.95,327783,334638
127,Oceania,2000,0.094842406,0.107565388,0.122702408,552622,52412,59443,67808.05
128,Oceania,2001,0.096358611,0.108965236,0.123831884,554397,53420.925,60410,68652.025
129,Oceania,2002,0.097586158,0.109857966,0.124232417,561698,54813.95,61707,69781.1
130,Oceania,2003,0.098757276,0.110672478,0.124613927,569193,56211.95,62994,70929.375
131,Oceania,2004,0.09957383,0.111073852,0.124483903,578525,57605.95,64259,72017.05
132,Oceania,2005,0.100110848,0.111200788,0.123969191,592253,59290.95,65859,73421.125
133,Oceania,2006,0.100660336,0.111282841,0.12352861,605601,60960,67393,74809.05
134,Oceania,2007,0.100351433,0.110270832,0.121684096,633123,63534.8,69815,77041
135,Oceania,2008,0.100948287,0.110444356,0.121334641,647747,65388.95,71540,78594.15
136,Oceania,2009,0.102110135,0.11146115,0.122054184,649769,66348,72424,79307.025
137,Oceania,2010,0.103076903,0.112175743,0.122457899,658235,67848.825,73838,80606.075
138,Oceania,2011,0.104220069,0.113230617,0.123372934,660007,68785.975,74733,81427
139,Oceania,2012,0.104694274,0.113496144,0.12341688,669406,70082.975,75975,82616
140,Oceania,2013,0.105680755,0.114470468,0.124295616,669308,70732.975,76616,83192.05
141,Oceania,2014,0.106781375,0.115656165,0.125567434,664703,70977.9,76877,83465.05
142,Oceania,2015,0.106641277,0.115469758,0.125220668,675337,72018.8,77981,84566.15
143,Oceania,2016,0.106866416,0.115758177,0.125560512,679736,72640.95,78685,85348
144,Oceania,2017,0.106914054,0.115835638,0.125710309,685195,73256.975,79370,86136.075
145,Oceania,2018,0.106877344,0.115986039,0.126041023,692204,73980.925,80286,87246.1
146,Oceania,2019,0.107457889,0.116933528,0.127395581,684500,73554.925,80041,87202.275
147,Oceania,2020,0.108115297,0.118009691,0.129074381,677563,73254.925,79959,87456.025
