,regionName,year,estL,est,estU,wpp_lb,estNL,estN,estNU
47,Yes,2004,0.157699535,0.171064895,0.187093756,27294741,4304367.975,4669172,5106675.625
48,Yes,2005,0.156401416,0.169646966,0.18534268,27634193,4322026.925,4688057,5121795.4
49,Yes,2006,0.1551427,0.168326095,0.183942503,28057848,4352970.3,4722868,5161030.8
50,Yes,2007,0.154054545,0.167086876,0.182599613,28452091,4383173.925,4753971,5195340.8
51,Yes,2008,0.152989542,0.165719661,0.180979522,28724045,4394478.5,4760139,5198463.925
52,Yes,2009,0.151837858,0.164509927,0.179639175,29090439,4417029.95,4785666,5225782.475
53,Yes,2010,0.150756116,0.163337199,0.178428886,29438542,4438040.25,4808409,5252686.25
54,Yes,2011,0.149595832,0.162164679,0.177131454,29772482,4453839.225,4828045,5273643.025
55,Yes,2012,0.148661976,0.161229276,0.1762306,30141114,4480837.575,4859630,5311786.6
56,Yes,2013,0.147660093,0.160222904,0.175187575,30578356,4515202.9,4899353,5356948.05
57,Yes,2014,0.146482339,0.159066377,0.174039258,31035264,4546118.075,4936667,5401354.325
58,Yes,2015,0.145372558,0.1579713,0.173006281,31500798,4579351.6,4976222,5449835.925
59,Yes,2016,0.144324512,0.156885658,0.171936191,31969589,4613995.325,5015570,5496729.35
60,Yes,2017,0.143185037,0.155690148,0.170691004,32404703,4639868.6,5045093,5531191.275
61,Yes,2018,0.142231681,0.154798886,0.169815727,32931936,4683964.6,5097827,5592360.65
62,Yes,2019,0.141347695,0.153975802,0.169071987,33489483,4733661.225,5156570,5662133.45
63,Yes,2020,0.14051059,0.153181892,0.168357639,33955123,4771054.375,5201310,5716604.35
