,regionName,year,estL,est,estU,wpp_lb,estNL,estN,estNU
308,Polynesia,2013,0.098012409,0.164265433,0.271429698,9509,932,1562,2581.025
309,Polynesia,2014,0.09827019,0.165021755,0.272843044,9423,926,1555,2571
310,Polynesia,2015,0.098634217,0.16582591,0.274125255,9317,918.975,1545,2554.025
311,Polynesia,2016,0.099007181,0.166467196,0.275269285,9191,909.975,1530,2530
312,Polynesia,2017,0.099404108,0.16706942,0.276150593,9104,904.975,1521,2514.075
313,Polynesia,2018,0.100027664,0.16764413,0.277193759,9037,903.95,1515,2505
314,Polynesia,2019,0.100055586,0.167982212,0.27815453,8995,900,1511,2502
315,Polynesia,2020,0.100144976,0.168283707,0.278911565,8967,898,1509,2501
316,South-Eastern Asia,2000,0.125142466,0.130814222,0.137064954,11385895,1424858.975,1489437,1560607.175
317,South-Eastern Asia,2001,0.125522897,0.131007211,0.137040745,11408746,1432058.85,1494628,1563463.05
318,South-Eastern Asia,2002,0.125517431,0.130836633,0.136687826,11415335,1432823.525,1493544,1560337.325
319,South-Eastern Asia,2003,0.125560437,0.130740481,0.136486641,11390443,1430189,1489192,1554643.3
320,South-Eastern Asia,2004,0.1253398,0.130445553,0.136121691,11392301,1427908.725,1486075,1550739.275
321,South-Eastern Asia,2005,0.125051954,0.130137939,0.135763008,11434083,1429854.425,1488008,1552325.5
322,South-Eastern Asia,2006,0.124959092,0.130100474,0.135808336,11500304,1437067.55,1496195,1561837.15
323,South-Eastern Asia,2007,0.124430969,0.129658718,0.135444823,11649020,1449498.85,1510397,1577799.45
324,South-Eastern Asia,2008,0.124095085,0.129476944,0.135442349,11694167,1451188.65,1514125,1583885.45
325,South-Eastern Asia,2009,0.123862925,0.12945076,0.135660266,11695644,1448656.675,1514010,1586634.175
326,South-Eastern Asia,2010,0.123170996,0.128988209,0.135488357,11674726,1437987.625,1505902,1581789.45
327,South-Eastern Asia,2011,0.121887299,0.127881648,0.134636485,11754470,1432720.6,1503181,1582580.525
328,South-Eastern Asia,2012,0.121333267,0.127627682,0.134751393,11824347,1434686.65,1509114,1593347.225
329,South-Eastern Asia,2013,0.120719046,0.127390744,0.134996834,11743836,1417704.675,1496056,1585380.675
330,South-Eastern Asia,2014,0.119844159,0.126872985,0.134936028,11667874,1398326.55,1480338,1574416.575
331,South-Eastern Asia,2015,0.118900018,0.126246498,0.134752904,11550760,1373385.575,1458243,1556498.45
332,South-Eastern Asia,2016,0.118058436,0.12577825,0.134823446,11434473,1349936,1438208,1541635.05
333,South-Eastern Asia,2017,0.117410504,0.125589479,0.135164204,11329293,1330178,1422840,1531314.875
334,South-Eastern Asia,2018,0.116626636,0.125304312,0.135457632,11256133,1312764.925,1410442,1524729.125
335,South-Eastern Asia,2019,0.116005818,0.125172969,0.135947095,11205758,1299933.125,1402658,1523390.25
336,South-Eastern Asia,2020,0.115551299,0.125227228,0.13657679,11154012,1288860.575,1396786,1523379.15
337,South America,2000,0.082904549,0.085453334,0.088572377,7336554,608233.7,626933,649816.025
338,South America,2001,0.083250728,0.085761719,0.088878859,7248712,603460.55,621662,644257.25
339,South America,2002,0.083584525,0.086063412,0.089187675,7150495,597670.725,615396,637736.025
340,South America,2003,0.083849234,0.086318217,0.089445187,7035004,589879.7,607249,629247.25
341,South America,2004,0.083984156,0.086413178,0.089509082,7028384,590272.9,607345,629104.2
342,South America,2005,0.083997481,0.086404893,0.089484341,7014244,589178.825,606065,627665
343,South America,2006,0.083970698,0.086366266,0.089466114,6956825,584169.45,600835,622400.1
344,South America,2007,0.083905046,0.086304487,0.089426155,6890001,578105.85,594638,616146.3
345,South America,2008,0.083829681,0.086250717,0.089410785,6826436,572257.95,588785,610357
346,South America,2009,0.083764045,0.086210023,0.089409135,6811273,570539.775,587200,608990.025
347,South America,2010,0.083715906,0.086175111,0.089404471,6791230,568533.975,585235,607166.325
348,South America,2011,0.083687916,0.086175433,0.08945303,6777442,567190,584049,606262.725
349,South America,2012,0.083686575,0.086232789,0.089600386,6711345,561649.475,578738,601339.1
350,South America,2013,0.083707895,0.086316258,0.089781104,6668176,558178.975,575572,598676.2
351,South America,2014,0.083847777,0.086493791,0.090026352,6688087,560781.225,578478,602104.075
352,South America,2015,0.084050817,0.086751995,0.09036404,6688192,562148,580214,604372.05
353,South America,2016,0.084299029,0.08710346,0.090875911,6533954,550805.975,569130,593779.025
354,South America,2017,0.084579417,0.087413997,0.091241709,6535784,552792.8,571319,596336.1
355,South America,2018,0.08487509,0.087710174,0.091495196,6485690,550473.525,568861,593409.475
356,South America,2019,0.085102609,0.087907103,0.091592604,6361693,541396.675,559238,582684.025
357,South America,2020,0.085226935,0.088072461,0.091780417,6208104,529097.675,546763,569782.375
358,Southern Africa,2000,0.140501666,0.169001547,0.203315638,1168297,164147.675,197444,237533.05
359,Southern Africa,2001,0.141507725,0.16895736,0.201921241,1162530,164506.975,196418,234739.5
360,Southern Africa,2002,0.142470365,0.168749507,0.200056819,1154113,164426.9,194756,230888.175
361,Southern Africa,2003,0.143023968,0.168426029,0.198393083,1184520,169414.75,199504,235000.575
362,Southern Africa,2004,0.143486889,0.167992405,0.196920914,1232395,176832.525,207033,242684.35
363,Southern Africa,2005,0.143748947,0.167370299,0.195075733,1275997,183423.225,213564,248916.05
364,Southern Africa,2006,0.144101824,0.166798554,0.193415556,1315521,189568.975,219427,254442.225
365,Southern Africa,2007,0.144388788,0.166225396,0.191743814,1339314,193381.925,222628,256805.175
366,Southern Africa,2008,0.144511657,0.165765549,0.19041412,1428596,206448.775,236812,272024.85
367,Southern Africa,2009,0.144815269,0.165301015,0.188637292,1371262,198579.675,226671,258671.15
368,Southern Africa,2010,0.144970606,0.164836283,0.187305837,1365925,198018.975,225154,255845.725
369,Southern Africa,2011,0.144965198,0.164392266,0.186444136,1384980,200773.9,227680,258221.4
370,Southern Africa,2012,0.144987185,0.16406501,0.185470875,1406924,203985.95,230827,260943.425
371,Southern Africa,2013,0.144953642,0.163763325,0.184711379,1415610,205197.825,231825,261479.275
372,Southern Africa,2014,0.144988659,0.163653973,0.184377788,1425856,206732.95,233347,262896.175
373,Southern Africa,2015,0.144929508,0.163552839,0.184301417,1405130,203644.8,229813,258967.45
374,Southern Africa,2016,0.144889253,0.163583073,0.184543316,1373938,199068.85,224753,253551.075
375,Southern Africa,2017,0.144469537,0.1636868,0.185024295,1391841,201078.625,227826,257524.4
376,Southern Africa,2018,0.144070569,0.163775007,0.185782248,1433894,206581.925,234836,266392.05
377,Southern Africa,2019,0.143487273,0.163812565,0.186466468,1456909,209047.9,238660,271664.675
378,Southern Africa,2020,0.142864368,0.16370301,0.187029572,1414244,202045.075,231516,264505.45
379,Southern Asia,2000,0.255485419,0.289135336,0.329105779,41049967,10487668.03,11868996,13509781.35
380,Southern Asia,2001,0.254651225,0.287595166,0.327071655,41387163,10539291.75,11902748,13536567.9
381,Southern Asia,2002,0.253123185,0.285624162,0.324914158,41285891,10450416.23,11792248,13414370.5
382,Southern Asia,2003,0.251187082,0.283458095,0.322662215,41045859,10310189.55,11634781,13243947.8
383,Southern Asia,2004,0.249320878,0.281073226,0.32021143,40820448,10177389.95,11473535,13071174.03
384,Southern Asia,2005,0.247164792,0.278577422,0.317772759,40302577,9961378.05,11227388,12807061.08
385,Southern Asia,2006,0.244570438,0.275852202,0.315464887,39916716,9762448.725,11011114,12592322.3
386,Southern Asia,2007,0.241701835,0.273089981,0.313298264,39865754,9635625.9,10886938,12489871.53
387,Southern Asia,2008,0.239628192,0.270857663,0.311034797,39685235,9509701.125,10749050,12343489.03
388,Southern Asia,2009,0.23704828,0.268588266,0.309187231,39695204,9409679.85,10661666,12273250.2
389,Southern Asia,2010,0.234177346,0.266215711,0.307633253,39513592,9253188.1,10519139,12155694.85
390,Southern Asia,2011,0.231406805,0.263829358,0.30587612,39325995,9100302.85,10375352,12028882.78
391,Southern Asia,2012,0.228353624,0.261260407,0.30405203,39186948,8948481.575,10237998,11914871.08
392,Southern Asia,2013,0.225615995,0.258832501,0.301909431,39007922,8800811.125,10096518,11776859.55
393,Southern Asia,2014,0.222238901,0.255997952,0.299815207,38160067,8480651.35,9768899,11440968.4
394,Southern Asia,2015,0.220111193,0.253914978,0.297766616,38021672,8368995.6,9654272,11321584.63
395,Southern Asia,2016,0.217843979,0.251673603,0.295516939,37970617,8271670.3,9556202,11220960.53
396,Southern Asia,2017,0.214675316,0.249136433,0.293930453,37391127,8026952,9315492,10990390.9
397,Southern Asia,2018,0.212777891,0.247436437,0.292766989,37264831,7929132.15,9220677,10909912.35
398,Southern Asia,2019,0.210313822,0.245844144,0.292387711,36575380,7692307.95,8991843,10694191.65
399,Southern Asia,2020,0.20799038,0.244244943,0.291989632,36099032,7508251.4,8817006,10540543.08
400,Southern Europe,2000,0.071249438,0.073547994,0.076057903,1447463,103130.925,106458,110091
401,Southern Europe,2001,0.071836829,0.07402966,0.076410028,1439315,103395.825,106552,109978.1
402,Southern Europe,2002,0.072481311,0.074538728,0.076791891,1446000,104807.975,107783,111041.075
403,Southern Europe,2003,0.073177671,0.075154943,0.077312326,1465213,107220.875,110118,113279.025
404,Southern Europe,2004,0.073823896,0.075708253,0.077756556,1482203,109422,112215,115251
405,Southern Europe,2005,0.074514144,0.076297151,0.078243306,1483463,110538.975,113184,116071.05
406,Southern Europe,2006,0.075253447,0.076967667,0.078838046,1492224,112295,114853,117644.025
407,Southern Europe,2007,0.075908108,0.077547807,0.079341551,1506374,114346,116816,119518.05
408,Southern Europe,2008,0.076644455,0.078249052,0.079972563,1555546,119223.975,121720,124401
409,Southern Europe,2009,0.077160848,0.07870603,0.08035341,1526681,117800,120159,122674.025
410,Southern Europe,2010,0.07779825,0.079340929,0.080959797,1509095,117404.95,119733,122176.025
411,Southern Europe,2011,0.078362562,0.079934762,0.081579397,1462330,114591.925,116891,119296
412,Southern Europe,2012,0.078676385,0.080281854,0.081982258,1422015,111879,114162,116580
413,Southern Europe,2013,0.078936944,0.080613166,0.082376619,1353042,106805,109073,111459.025
414,Southern Europe,2014,0.079228531,0.081018625,0.082892154,1330657,105426,107808,110301.025
415,Southern Europe,2015,0.079433156,0.081315631,0.083294052,1302554,103465.975,105918,108495
416,Southern Europe,2016,0.079431653,0.081421065,0.083515345,1277802,101497.925,104040,106716.075
417,Southern Europe,2017,0.079247223,0.081352259,0.083569554,1237544,98071.925,100677,103421
418,Southern Europe,2018,0.079085392,0.081311645,0.083662101,1192609,94317.95,96973,99776.175
419,Southern Europe,2019,0.079013878,0.081381493,0.08390112,1158138,91508.975,94251,97169.075
420,Southern Europe,2020,0.079133534,0.081677228,0.084405056,1140477,90249.975,93151,96262.025
421,Western Africa,2000,0.141547062,0.163874395,0.19179973,10258552,1452067.9,1681114,1967587.5
422,Western Africa,2001,0.140623722,0.162729265,0.190460468,10512940,1478368.75,1710763,2002299.475
423,Western Africa,2002,0.139376701,0.16143229,0.18892493,10771451,1501289.3,1738860,2034995.625
424,Western Africa,2003,0.138204092,0.160143259,0.187428132,11020620,1523094.775,1764878,2065574.225
425,Western Africa,2004,0.136976033,0.158780924,0.185881321,11245696,1540390.825,1785602,2090364.825
426,Western Africa,2005,0.135744657,0.157455778,0.184182954,11537360,1566134.975,1816624,2124985.05
427,Western Africa,2006,0.134715141,0.156244375,0.1827505,11793743,1588795.75,1842706,2155312.425
428,Western Africa,2007,0.133587878,0.15503429,0.181386768,12046206,1609227.1,1867575,2185022.375
429,Western Africa,2008,0.132484738,0.153831846,0.18008058,12327870,1633254.625,1896419,2220009.975
430,Western Africa,2009,0.131467236,0.152725479,0.178948409,12592064,1655443.85,1923129,2253329.825
431,Western Africa,2010,0.130421759,0.1516323,0.177745491,12848740,1675755.275,1948284,2283805.6
432,Western Africa,2011,0.129428146,0.150513904,0.176617034,13110317,1696844.025,1973285,2315505.3
433,Western Africa,2012,0.128466858,0.149437149,0.175399034,13323066,1711572.425,1990961,2336852.9
434,Western Africa,2013,0.127539197,0.148365385,0.174207027,13499328,1721693.45,2002833,2351677.8
435,Western Africa,2014,0.126622681,0.147316518,0.17309364,13683435,1732633.225,2015796,2368515.575
436,Western Africa,2015,0.125787271,0.146410202,0.172163405,13879750,1745895.875,2032137,2389585.025
437,Western Africa,2016,0.124894046,0.145534985,0.1712798,14074767,1757854.6,2048371,2410723.275
438,Western Africa,2017,0.123997704,0.144741744,0.170481341,14252502,1767277.525,2062932,2429785.65
439,Western Africa,2018,0.123229747,0.143961596,0.16955714,14467789,1782861.975,2082806,2453116.925
440,Western Africa,2019,0.122521663,0.143249049,0.168927001,14676265,1798160.4,2102361,2479217.425
441,Western Africa,2020,0.121874188,0.142566096,0.168261586,14886660,1814299.6,2122333,2504853.025
442,Western Asia,2000,0.109396396,0.123760711,0.14406174,5030910,550363.425,622629,724761.65
443,Western Asia,2001,0.109709385,0.124066937,0.144247475,5090760,558504.15,631595,734329.275
444,Western Asia,2002,0.108783991,0.123432208,0.143960725,5021712,546281.875,619841,722929.3
445,Western Asia,2003,0.108175734,0.123067917,0.143778923,5039055,545103.475,620146,724509.9
446,Western Asia,2004,0.107961558,0.122885475,0.143634511,5107235,551385.05,627605,733575.2
447,Western Asia,2005,0.107782911,0.122742928,0.143452901,5167369,556954.075,634258,741274.075
448,Western Asia,2006,0.10755136,0.122504084,0.143292704,5282330,568121.775,647107,756919.35
449,Western Asia,2007,0.107400267,0.122466922,0.143457133,5390133,578901.725,660113,773253.025
450,Western Asia,2008,0.107277833,0.122480761,0.143597668,5505681,590637.525,674340,790602.95
451,Western Asia,2009,0.107197899,0.122240864,0.143186758,5597269,600015.475,684215,801454.8
452,Western Asia,2010,0.107055684,0.122037533,0.142966113,5696772,609871.825,695220,814445.35
453,Western Asia,2011,0.106906508,0.121863367,0.142799721,5799331,619986.225,706726,828142.85
454,Western Asia,2012,0.106858187,0.12180317,0.142755043,5868665,627114.9,714822,837781.525
455,Western Asia,2013,0.106833913,0.121664767,0.142512413,5905284,630884.6,718465,841576.275
456,Western Asia,2014,0.107283819,0.121614281,0.141785545,5926105,635775.175,720699,840236.025
457,Western Asia,2015,0.107678239,0.121677169,0.141370814,5890234,634250.025,716707,832707.175
458,Western Asia,2016,0.10775301,0.121727879,0.14132616,5829552,628151.775,709619,823868.2
459,Western Asia,2017,0.107623872,0.121769363,0.141617152,5772585,621267.95,702924,817497.05
460,Western Asia,2018,0.107146657,0.121569091,0.141789476,5713755,612209.75,694616,810150.325
461,Western Asia,2019,0.106689422,0.121448772,0.142179926,5704364,608595.3,692788,811046.05
462,Western Asia,2020,0.106521747,0.121591347,0.142879644,5695249,606667.875,692493,813735.15
463,Western Europe,2000,0.06798915,0.070834838,0.073967195,2010762,136710,142432,148730.425
464,Western Europe,2001,0.068144031,0.070868534,0.073857111,1961477,133662.95,139007,144869.025
465,Western Europe,2002,0.068279776,0.070842146,0.073632921,1931435,131877.95,136827,142217.2
466,Western Europe,2003,0.068401682,0.070806003,0.073430809,1914075,130925.95,135528,140552.075
467,Western Europe,2004,0.068483364,0.070739139,0.073178518,1917312,131303.975,135629,140306.05
468,Western Europe,2005,0.068576053,0.070686809,0.07296161,1900397,130321.725,134333,138656.025
469,Western Europe,2006,0.068693025,0.070664558,0.072790951,1911241,131288.925,135057,139121.05
470,Western Europe,2007,0.068796358,0.070571967,0.072470019,1909866,131391.825,134783,138408.025
471,Western Europe,2008,0.068968784,0.070575465,0.072286719,1931932,133243,136347,139653.025
472,Western Europe,2009,0.069153796,0.070607117,0.072149531,1919070,132710.975,135500,138460
473,Western Europe,2010,0.069309453,0.070598352,0.07197036,1948969,135081.975,137594,140268
474,Western Europe,2011,0.069411262,0.070551556,0.071754523,1930248,133980.95,136182,138504.025
475,Western Europe,2012,0.069478941,0.07048004,0.071525031,1935924,134505.95,136444,138467.025
476,Western Europe,2013,0.069458411,0.070334358,0.071243981,1929370,134010.975,135701,137456
477,Western Europe,2014,0.069330237,0.070103945,0.070894451,1964597,136205.975,137726,139279.025
478,Western Europe,2015,0.069104902,0.069816572,0.070547104,1961583,135555,136951,138384
479,Western Europe,2016,0.068740946,0.069446686,0.070174505,1995070,137143,138551,140003.05
480,Western Europe,2017,0.06838861,0.069160283,0.069940576,1974963,135064.975,136589,138130.05
481,Western Europe,2018,0.068048796,0.068914969,0.069792876,1955787,133088.95,134783,136500
482,Western Europe,2019,0.067724443,0.068702609,0.069700413,1936302,131134.975,133029,134961.05
483,Western Europe,2020,0.067380281,0.068479976,0.06960327,1906937,128489.95,130587,132729.05
